Pollster,Start Date,End Date,Entry Date/Time (ET),Number of Observations,Population,Mode,Trump,Clinton,Other,Undecided,Pollster URL,Source URL,Partisan,Affiliation,Question Text,Question Iteration
NBC/WSJ,2016-10-10,2016-10-13,2016-10-16T14:23:52Z,905,Likely Voters,Live Phone,41.0,51.0,3.0,5.0,http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-26190,http://www.wsj.com/public/resources/documents/16991NBCWSJMiddleOctoberPoll.pdf,Nonpartisan,None,"And, if the election for president were held today, with only Donald Trump and Mike Pence as the Republican candidates, and Hillary Clinton and Tim Kaine as the Democratic candidates, for whom would you vote?",2
ABC/Post,2016-10-10,2016-10-13,2016-10-16T05:03:03Z,740,Likely Voters,Live Phone,43.0,47.0,2.0,3.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-26184,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-national-poll-oct-10-13-2016/2102/,Nonpartisan,None,,1
ABC/Post,2016-10-10,2016-10-13,2016-10-16T05:03:03Z,740,Likely Voters,Live Phone,46.0,50.0,2.0,2.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-26184,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-national-poll-oct-10-13-2016/2102/,Nonpartisan,None,,2
GWU/Battleground,2016-10-08,2016-10-13,2016-10-17T04:18:43Z,1000,Likely Voters,Live Phone,39.0,47.0,2.0,4.0,http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193,https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win,Nonpartisan,None,,1
GWU/Battleground,2016-10-08,2016-10-13,2016-10-17T04:18:43Z,440,Likely Voters - Democrat,Live Phone,5.0,87.0,2.0,2.0,http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193,https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win,Nonpartisan,None,,1
GWU/Battleground,2016-10-08,2016-10-13,2016-10-17T04:18:43Z,400,Likely Voters - Republican,Live Phone,81.0,7.0,0.0,3.0,http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193,https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win,Nonpartisan,None,,1
GWU/Battleground,2016-10-08,2016-10-13,2016-10-17T04:18:43Z,160,Likely Voters - independent,Live Phone,31.0,33.0,7.0,13.0,http://elections.huffingtonpost.com/pollster/polls/gwu-battleground-26193,https://mediarelations.gwu.edu/new-gw-battleground-poll-clinton-begins-pull-away-trump-and-voters-think-she’ll-win,Nonpartisan,None,,1
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,917,Likely Voters,Live Phone,38.0,45.0,4.0,6.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,1
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,,Likely Voters - Democrat,Live Phone,5.0,81.0,3.0,4.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,1
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,,Likely Voters - Republican,Live Phone,80.0,6.0,1.0,6.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,1
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,,Likely Voters - independent,Live Phone,35.0,35.0,13.0,9.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,1
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,917,Likely Voters,Live Phone,41.0,49.0,1.0,9.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,2
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,,Likely Voters - Democrat,Live Phone,7.0,85.0,1.0,7.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,2
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,,Likely Voters - Republican,Live Phone,83.0,9.0,1.0,7.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,2
FOX,2016-10-10,2016-10-12,2016-10-13T22:27:34Z,,Likely Voters - independent,Live Phone,39.0,43.0,5.0,13.0,http://elections.huffingtonpost.com/pollster/polls/fox-26165,http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/,Nonpartisan,None,,2
Insights West,2016-10-10,2016-10-11,2016-10-12T14:34:44Z,953,Likely Voters,Internet,37.0,42.0,5.0,10.0,http://elections.huffingtonpost.com/pollster/polls/insights-west-26144,http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/,Nonpartisan,None,"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?",1
Insights West,2016-10-10,2016-10-11,2016-10-12T14:34:44Z,,Likely Voters - Democrat,Internet,5.0,87.0,0.0,6.0,http://elections.huffingtonpost.com/pollster/polls/insights-west-26144,http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/,Nonpartisan,None,"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?",1
Insights West,2016-10-10,2016-10-11,2016-10-12T14:34:44Z,,Likely Voters - Republican,Internet,74.0,8.0,5.0,8.0,http://elections.huffingtonpost.com/pollster/polls/insights-west-26144,http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/,Nonpartisan,None,"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?",1
Insights West,2016-10-10,2016-10-11,2016-10-12T14:34:44Z,,Likely Voters - independent,Internet,31.0,32.0,10.0,15.0,http://elections.huffingtonpost.com/pollster/polls/insights-west-26144,http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/,Nonpartisan,None,"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?",1
Rasmussen,2016-10-09,2016-10-11,2016-10-12T12:39:57Z,1500,Likely Voters,IVR/Online,39.0,43.0,6.0,5.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-26140,http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_9_11_2016,Nonpartisan,None,"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?",1
Rasmussen,2016-10-09,2016-10-11,2016-10-12T12:39:57Z,,Likely Voters - Democrat,IVR/Online,11.0,78.0,5.0,2.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-26140,http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_9_11_2016,Nonpartisan,None,"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?",1
Rasmussen,2016-10-09,2016-10-11,2016-10-12T12:39:57Z,,Likely Voters - Republican,IVR/Online,71.0,16.0,4.0,5.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-26140,http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_9_11_2016,Nonpartisan,None,"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?",1
Rasmussen,2016-10-09,2016-10-11,2016-10-12T12:39:57Z,,Likely Voters - independent,IVR/Online,38.0,30.0,11.0,7.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-26140,http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_9_11_2016,Nonpartisan,None,"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?",1
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,1757,Likely Voters,Internet,41.0,46.0,,13.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,677,Likely Voters - Democrat,Internet,9.0,85.0,,6.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,550,Likely Voters - Republican,Internet,83.0,9.0,,8.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,529,Likely Voters - independent,Internet,38.0,36.0,,26.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,1757,Likely Voters,Internet,37.0,42.0,3.0,7.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,2
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,677,Likely Voters - Democrat,Internet,8.0,81.0,3.0,4.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,2
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,550,Likely Voters - Republican,Internet,77.0,7.0,1.0,5.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,2
Politico/Morning Consult,2016-10-10,2016-10-10,2016-10-11T12:35:54Z,529,Likely Voters - independent,Internet,34.0,29.0,6.0,14.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084,https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/,Nonpartisan,None,,2
Lucid/The Times-Picayune,2016-10-08,2016-10-10,2016-10-26T19:00:32Z,543,Likely Voters,Internet,37.0,44.0,2.0,11.0,http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26466,https://luc.id/2016-presidential-tracker/,Nonpartisan,None,,1
NBC/WSJ,2016-10-08,2016-10-10,2016-10-10T16:22:15Z,806,Likely Voters,Live Phone,37.0,46.0,6.0,3.0,http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-26066,http://www.nbcnews.com/politics/first-read/post-debate-poll-shows-clinton-holding-9-point-lead-over-n664541,Nonpartisan,None,"If the next election for president were held today, with Donald Trump as the Republican candidate, Hillary Clinton as the Democratic candidate, Gary Johnson the Libertarian candidate, and Jill Stein the Green Party candidate for whom would you vote?",1
NBC/WSJ,2016-10-08,2016-10-10,2016-10-10T16:22:15Z,806,Likely Voters,Live Phone,40.0,50.0,7.0,3.0,http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-26066,http://www.nbcnews.com/politics/first-read/post-debate-poll-shows-clinton-holding-9-point-lead-over-n664541,Nonpartisan,None,"And, if the election for president were held today, with only Donald Trump and Mike Pence as the Republican candidates, and Hillary Clinton and Tim Kaine as the Democratic candidates, for whom would you vote?",2
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,2363,Likely Voters,Internet,37.0,44.0,9.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,,Likely Voters - Democrat,Internet,9.0,79.0,5.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,,Likely Voters - Republican,Internet,77.0,8.0,9.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,,Likely Voters - independent,Internet,32.0,24.0,27.0,17.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",1
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,2363,Likely Voters,Internet,37.0,44.0,4.0,9.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,,Likely Voters - Democrat,Internet,10.0,79.0,3.0,4.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,,Likely Voters - Republican,Internet,77.0,8.0,4.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Ipsos/Reuters,2016-10-06,2016-10-10,2016-10-12T13:30:59Z,,Likely Voters - independent,Internet,31.0,23.0,16.0,15.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?",2
Pew,2016-09-27,2016-10-10,2016-10-14T17:16:57Z,3616,Registered Voters,Live Phone,39.0,46.0,5.0,0.0,http://elections.huffingtonpost.com/pollster/polls/pew-26176,http://www.people-press.org/2016/10/14/in-presidential-contest-voters-say-basic-facts-not-just-policies-are-in-dispute/,Nonpartisan,None,,1
Pew,2016-09-27,2016-10-10,2016-10-14T17:16:57Z,3616,Registered Voters,Live Phone,44.0,53.0,1.0,2.0,http://elections.huffingtonpost.com/pollster/polls/pew-26176,http://www.people-press.org/2016/10/14/in-presidential-contest-voters-say-basic-facts-not-just-policies-are-in-dispute/,Nonpartisan,None,,2
Public Religion Research Institute/The Atlantic,2016-10-05,2016-10-09,2016-10-11T12:49:41Z,886,Likely Voters,Live Phone,38.0,49.0,4.0,8.0,http://elections.huffingtonpost.com/pollster/polls/public-religion-research-institute-the-atlantic-26086,http://www.prri.org/research/prri-atlantic-october-11-2016-presidential-election-horserace-clinton-trump/,Nonpartisan,None,,1
UPI/CVOTER,2016-10-03,2016-10-09,2016-10-10T17:56:49Z,1350,Likely Voters,Internet,44.0,50.0,6.0,,http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26076,http://www.upi.com/Top_News/US/2016/10/10/UPICVoter-poll-Hillary-Clinton-pulls-into-5-point-lead-over-Donald-Trump/7301476105358/?spt=hts&or=1,Nonpartisan,None,,1
NBC/SurveyMonkey,2016-10-03,2016-10-09,2016-10-10T12:17:04Z,23329,Likely Voters,Internet,44.0,51.0,,5.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26017,https://www.scribd.com/document/327007811/NBC-News-SurveyMonkey-Toplines-and-Methodology-10-3-10-9,Nonpartisan,None,"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?   ",1
NBC/SurveyMonkey,2016-10-03,2016-10-09,2016-10-10T12:17:04Z,23329,Likely Voters,Internet,41.0,46.0,3.0,2.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26017,https://www.scribd.com/document/327007811/NBC-News-SurveyMonkey-Toplines-and-Methodology-10-3-10-9,Nonpartisan,None,If the 2016 presidential election were being held today among the following candidates for whom would you vote?,2
